ID,Response
51137,0.3454973823671067
51138,0.5415778714887742
51139,0.8257056188754848
51140,0.8118782320750569
51141,0.5705948751068962
51142,0.09158095309700674
51143,0.0068434531088231495
51144,0.6815706550786826
51145,0.19113769419947474
51146,0.2412798162129212
51147,0.8797053200810004
51148,0.17359913675509264
51149,0.10433647417951292
51150,0.7939039038787893
51151,0.23267459818593805
51152,0.13805979825796272
51153,0.8358023285364539
51154,0.37157323840275064
51155,0.2653336498023616
51156,0.12393857731251455
51157,0.7237080499071178
51158,0.7295714258940502
51159,0.6407118439300726
51160,0.09329463805716441
51161,0.720081930667941
51162,0.8610829393636431
51163,0.7616928153272045
51164,0.5502947613339544
51165,0.23990080703640274
51166,0.13189928464669337
51167,0.7219720787187701
51168,0.17736527376776284
51169,0.13062240489688448
51170,0.8242656597227667
51171,0.10512930067916539
51172,0.20671546164482107
51173,0.02769475020114861
51174,0.24490472891649187
51175,0.7646925945888593
51176,0.7222029330636285
51177,0.7625563271356292
51178,0.38492398490663765
51179,0.665338004665435
51180,0.7951849598667531
51181,0.16243100007269964
51182,0.7179697483975745
51183,0.40053345760964404
51184,0.6439298494290796
51185,0.6973668619403771
51186,0.7319763802421202
51187,0.22265200501321095
51188,0.7817593932965285
51189,0.7994272419343686
51190,0.6903912251262664
51191,0.075914139579263
51192,0.6419929801313835
51193,0.3134593680555006
51194,0.5907145751745116
51195,0.6780008532878602
51196,0.6976473563654082
51197,0.2073050357183889
51198,0.20869084137653504
51199,0.5626394376063333
51200,0.7658954957180422
51201,0.11064642928914603
51202,0.6913831852979999
51203,0.5952694533365137
51204,0.5644160768616032
51205,0.4706088497803375
51206,0.019338548214488775
51207,0.26182143372000194
51208,0.25256472629546356
51209,0.27657903399027844
51210,0.025806373174450045
51211,0.39175815018423543
51212,0.6373083591240538
51213,0.50322375339909
51214,0.7490092813806537
51215,0.036950435850400094
51216,0.7488912368180571
51217,0.3065972026341257
51218,0.10859661927344981
51219,0.3703768879919448
51220,0.27239434491835673
51221,0.2756588193398747
51222,0.7895477893257558
51223,0.15297866067809138
51224,0.3091366662931666
51225,0.17725517035278676
51226,0.7793289628805135
51227,0.8684526214019406
51228,0.17509051321463698
51229,0.09347715174142418
51230,0.643524833584902
51231,0.5497969456207703
51232,0.12768243321531558
51233,0.18624608844297047
51234,0.23526150847907826
51235,0.2288776048789573
51236,0.10525969662695474
51237,0.16445197192753783
51238,0.012483254904892917
51239,0.7741550900117221
51240,0.11734853151846208
51241,0.32287077520081253
51242,0.7424599994882247
51243,0.6294218199841967
51244,0.822606560464776
51245,0.8434867032695862
51246,0.7234310124027356
51247,0.40151370286429405
51248,0.7509609875345039
51249,0.014831133270729532
51250,0.5752154713331423
51251,0.12202384305764742
51252,0.5673206190160678
51253,0.01452062189181349
51254,0.30321904468271105
51255,0.28706909261162644
51256,0.4309746192005683
51257,0.4131859398694697
51258,0.2115414011971993
51259,0.004110368387320238
51260,0.5449819001425672
51261,0.2523822886251978
51262,0.14543115018778646
51263,0.25256805059381504
51264,0.7290396852562537
51265,0.7104544758615913
51266,0.7111404337076092
51267,0.7109895633043547
51268,0.6277689171275803
51269,0.5667027079614939
51270,0.17996251608024139
51271,0.3453571023599385
51272,0.8047982734071777
51273,0.6978079809153631
51274,0.5823049015909664
51275,0.2974363432989016
51276,0.3488160726524888
51277,0.0772190442593105
51278,0.8053038543757768
51279,0.724057420004666
51280,0.09178123715073759
51281,0.3770532018788476
51282,0.8336814895707667
51283,0.02616292007871485
51284,0.6872775833273996
51285,0.020536444312138014
51286,0.621134422521418
51287,0.24612800278185568
51288,0.21341159861830009
51289,0.6330016788325235
51290,0.0857647834899087
51291,0.009324960682953503
51292,0.5594152127931037
51293,0.6545720210567012
51294,0.12139937879575682
51295,0.6021407262563415
51296,0.6999013012169798
51297,0.05994214106556864
51298,0.19314279190706138
51299,0.01226510609755683
51300,0.2571264383158544
51301,0.48112059173037997
51302,0.7592477851053346
51303,0.4317051542124751
51304,0.7400147370750368
51305,0.19532700467622707
51306,0.6317858010327058
51307,0.7094341592774288
51308,0.5358052427446192
51309,0.7316420639805727
51310,0.6625152567637069
51311,0.5370793603045596
51312,0.6067655132620013
51313,0.7210112148788661
51314,0.39460831746551506
51315,0.886595488336467
51316,0.3656586784802594
51317,0.5181700518948588
51318,0.651986223724031
51319,0.26416581003846124
51320,0.5092803299767539
51321,0.22760299013970495
51322,0.671767257113227
51323,0.5189678397978159
51324,0.1272927075739944
51325,0.5470376214128029
51326,0.6519936766195907
51327,0.18002668743307812
51328,0.5601114301959004
51329,0.8691120344701802
51330,0.1489401921831874
51331,0.16298284626342635
51332,0.6286783676344863
51333,0.8169012770230053
51334,0.15776293437635258
51335,0.7784098212355699
51336,0.4570328201766463
51337,0.16230309280072713
51338,0.04797576612256841
51339,0.16237680101659757
51340,0.2734596062105007
51341,0.5014837352284636
51342,0.2706539676131625
51343,0.15768221779095795
51344,0.2917340192259106
51345,0.05783813085094387
51346,0.7622548029015224
51347,0.20218415025332587
51348,0.4483633252226307
51349,0.6646871633517706
51350,0.39534263230595834
51351,0.0063185251708555885
51352,0.2216985904741458
51353,0.15602697503052787
51354,0.06936791264506237
51355,0.4516978708078684
51356,0.80591012828999
51357,0.3000441617172547
51358,0.05719199462570539
51359,0.7323750423373389
51360,0.25419139357591974
51361,0.8058598629158354
51362,0.30240585447452906
51363,0.5024815779147122
51364,0.7751706491612679
51365,0.2764373261649916
51366,0.722825566045586
51367,0.8324886294911624
51368,0.5607243625950121
51369,0.7757469178513904
51370,0.0744948210302435
51371,0.5948116944764531
51372,0.28688891273281436
51373,0.6880620112401777
51374,0.8102622113447076
51375,0.4772630958869961
51376,0.7171316124982381
51377,0.4108091414741691
51378,0.8167691132301133
51379,0.7600100338377981
51380,0.888682734381814
51381,0.02794181503447553
51382,0.13759276130264897
51383,0.7204833522162045
51384,0.5183832822959228
51385,0.8602662916157282
51386,0.6970083490018778
51387,0.09899554877569394
51388,0.060474897410808276
51389,0.8048544322943849
51390,0.48517586083432707
51391,0.2567260104231168
51392,0.7569620430355509
51393,0.7350965342713648
51394,0.07463672050781534
51395,0.12404883811513319
51396,0.5997706795837844
51397,0.7504322208979839
51398,0.3737471418454649
51399,0.14330350972850422
51400,0.7040266169468334
51401,0.20327920528379514
51402,0.18132814798993757
51403,0.7228022059454752
51404,0.4602497544037204
51405,0.2993857502935458
51406,0.12445009438940922
51407,0.28349197510842755
51408,0.4619447908472495
51409,0.28559107697854597
51410,0.1930121718295993
51411,0.6426436470358975
51412,0.8098183872989851
51413,0.8365605816073157
51414,0.388203452159325
51415,0.7517796878394314
51416,0.15393560150519642
51417,0.6495023779064197
51418,0.09909872759876283
51419,0.42752978554783705
51420,0.7321180105187602
51421,0.02302139742102554
51422,0.6217733860686175
51423,0.2144020722891476
51424,0.24059292535251647
51425,0.7443994036593541
51426,0.7160205183907178
51427,0.6146250051225146
51428,0.3540414427096599
51429,0.6431605772203765
51430,0.8483955538974115
51431,0.6503082263439646
51432,0.23538607716003757
51433,0.6694036176159087
51434,0.14561356454323887
51435,0.49234377330897255
51436,0.136741233711459
51437,0.26343992771921876
51438,0.04341866493319268
51439,0.8056311998440905
51440,0.08201325408737581
51441,0.40559867951359196
51442,0.7206878144627612
51443,0.7566677211543221
51444,0.8713927823078693
51445,0.5508470417288808
51446,0.35673810780805104
51447,0.10541810577348094
51448,0.664534421527142
51449,0.666469251125282
51450,0.5290258336747575
51451,0.7364264464268064
51452,0.005447620530586568
51453,0.5389162916307322
51454,0.2127949450857995
51455,0.005926451246082788
51456,0.08675751880013015
51457,0.16669920548491565
51458,0.7658563967032903
51459,0.7592065736311979
51460,0.35370169521532246
51461,0.55072469740744
51462,0.2647196595933876
51463,0.5814290053129346
51464,0.7950500847917865
51465,0.6477961660118957
51466,0.28675591359580893
51467,0.19513858440084253
51468,0.010056146634335789
51469,0.20383496918359198
51470,0.22700171013019993
51471,0.7140479117722759
51472,0.7491082744322752
51473,0.6997563971994385
51474,0.23042370954236588
51475,0.2545753455061359
51476,0.024502383690921965
51477,0.3794363585829802
51478,0.5694234194409326
51479,0.27533265251513284
51480,0.36743059568670494
51481,0.6153917725030257
51482,0.10532489699154411
51483,0.12366709302408799
51484,0.8138309652940939
51485,0.38395537356930837
51486,0.29553409631389804
51487,0.8287269995066239
51488,0.7300661880608931
51489,0.8191994092276196
51490,0.4881713217698089
51491,0.566848340046871
51492,0.2484682088056978
51493,0.5261339765551394
51494,0.6925949032748795
51495,0.6553647736024637
51496,0.21081369235681108
51497,0.6723260167484898
51498,0.20801989338987792
51499,0.34227153234784524
51500,0.7870722395047774
51501,0.22542877813444917
51502,0.15202675976430502
51503,0.1433401237679672
51504,0.764595570316708
51505,0.689470444731115
51506,0.8412318321084922
51507,0.6972384590745349
51508,0.3755335586972766
51509,0.736605926918668
51510,0.669251048502409
51511,0.7756498362763539
51512,0.3157802402246441
51513,0.016360287677715905
51514,0.6505175607340103
51515,0.717702034316269
51516,0.2753936511714303
51517,0.18991502612825023
51518,0.02276640938265255
51519,0.2916008536459315
51520,0.3147426533138877
51521,0.34797554579937956
51522,0.3634557781178498
51523,0.8172201509073425
51524,0.7624843187715716
51525,0.424326243367681
51526,0.6287954911161227
51527,0.25013631368413863
51528,0.258191299461182
51529,0.07100751676282759
51530,0.4260087880888879
51531,0.4280253021324945
51532,0.6148755229609407
51533,0.20726100050102245
51534,0.10881893179103776
51535,0.7180619897376326
51536,0.7792803413979089
51537,0.8046072404738488
51538,0.6810891192218989
51539,0.20078801899704976
51540,0.20299448096210004
51541,0.7160501178903329
51542,0.5513018907417034
51543,0.7729102679000384
51544,0.5860257894125822
51545,0.5755907124188047
51546,0.4120794944261518
51547,0.646530097940239
51548,0.3908831225351863
51549,0.25780837969345916
51550,0.7793894200076088
51551,0.27040153785076254
51552,0.22020181213741716
51553,0.5143819324185703
51554,0.17287247814602943
51555,0.8616521269927176
51556,0.8193987410412938
51557,0.02663513731562527
51558,0.3286075094546298
51559,0.7440314765161334
51560,0.7424291327961277
51561,0.6476151622694508
51562,0.6385672285610079
51563,0.5580637105693124
51564,0.1685561392315986
51565,0.6622811319376516
51566,0.8636702982885733
51567,0.3027818821444035
51568,0.14528618523287512
51569,0.3350227188689102
51570,0.18083979667411793
51571,0.6606636990002773
51572,0.8573233922899801
51573,0.5924944610598927
51574,0.30658884249825574
51575,0.3434575881192109
51576,0.49943292539977574
51577,0.7823366756863911
51578,0.160392079351533
51579,0.09372798287809918
51580,0.8747548958443113
51581,0.6423912701648649
51582,0.16197163773318177
51583,0.4389945786509863
51584,0.3408640711826872
51585,0.11181280963932089
51586,0.2925841038028388
51587,0.7095998988042583
51588,0.7548992784832298
51589,0.32468474628346417
51590,0.24654420911030764
51591,0.8231094207556422
51592,0.25567717900502496
51593,0.050913202944506616
51594,0.7173874219500749
51595,0.6868390583151803
51596,0.542466910314432
51597,0.6520584465462195
51598,0.7473884090546914
51599,0.4127183749811734
51600,0.35484792824584316
51601,0.2482220281071331
51602,0.41830523777417794
51603,0.2083983925840283
51604,0.8168511459308865
51605,0.7154923630882178
51606,0.38255284422067526
51607,0.28089398642930197
51608,0.7081527592589567
51609,0.007773726926955764
51610,0.7476545581430182
51611,0.14431542778947742
51612,0.8395133696224892
51613,0.206781019666804
51614,0.38407088884979423
51615,0.23666082048896606
51616,0.6802530520550459
51617,0.25803641519357945
51618,0.4126585793339673
51619,0.7808418986724351
51620,0.760094284574066
51621,0.23738176177039708
51622,0.17219874102268162
51623,0.7745581888823388
51624,0.496572917625057
51625,0.0662654012834409
51626,0.4485092520817952
51627,0.8205372058318214
51628,0.4900490297710682
51629,0.27152209589618154
51630,0.5034447466143213
51631,0.2062711872646057
51632,0.6571378539806675
51633,0.569686373073017
51634,0.5801022838784334
51635,0.1687209046673192
51636,0.7268221598005853
51637,0.7029697266757113
51638,0.8649893606222717
51639,0.8003904144554076
51640,0.3828179037619629
51641,0.32607444522598816
51642,0.6589547266533015
51643,0.7727094421634644
51644,0.7398375965582625
51645,0.6015755363352626
51646,0.6534343020026925
51647,0.1464532480955614
51648,0.21329810379551858
51649,0.7323916107780506
51650,0.11495981391265891
51651,0.12744768571641038
51652,0.5387013233699692
51653,0.7862137752067333
51654,0.8158574279915387
51655,0.6810522680881468
51656,0.37442174700673747
51657,0.3615404750634239
51658,0.3991955053674826
51659,0.025302887756722587
51660,0.3093565617618828
51661,0.2141711299525773
51662,0.7328222736509048
51663,0.18291563030122437
51664,0.8437808222102722
51665,0.6618414059855573
51666,0.62064083983114
51667,0.21585008289635943
51668,0.017042165438931858
51669,0.6453915650576647
51670,0.09720802729942637
51671,0.5707760979848429
51672,0.7813677432485651
51673,0.4980814093740129
51674,0.17884268867710165
51675,0.12303228519178562
51676,0.6174520120754734
51677,0.03926929841079901
51678,0.18648862686386342
51679,0.003400509245457824
51680,0.7225324188914913
51681,0.12354560492997643
51682,0.11304674522280451
51683,0.47009854584833227
51684,0.38731494449504944
51685,0.6375335932450182
51686,0.728543717366321
51687,0.7715979850315512
51688,0.32795112427506845
51689,0.7810875997155038
51690,0.2747749453098509
51691,0.33836065545453875
51692,0.6788850667643269
51693,0.6529237461029861
51694,0.8785036214346478
51695,0.7377115674514223
51696,0.5853251365750071
51697,0.7586084398747791
51698,0.24102609709741812
51699,0.21537737729556947
51700,0.19870945083283936
51701,0.23698474977786696
51702,0.8072792921006945
51703,0.8211513162037538
51704,0.5874764271359256
51705,0.22340308859347321
51706,0.8336352446142498
51707,0.21347933708691683
51708,0.035329932382311316
51709,0.04647884908523104
51710,0.15641766565571355
51711,0.4651927209026686
51712,0.17949770513949448
51713,0.20723293938404239
51714,0.19686698230173522
51715,0.7674289213337921
51716,0.8611237429073092
51717,0.37632444980727425
51718,0.5025967578111713
51719,0.7266280018799153
51720,0.5597254234454195
51721,0.2933733401339389
51722,0.3936897154590196
51723,0.15471817343572217
51724,0.0659882753181733
51725,0.05729262739000182
51726,0.05109100997656706
51727,0.42717282614719465
51728,0.6077978582560527
51729,0.2757131085795335
51730,0.32109425282080517
51731,0.20978068480127324
51732,0.13476000444647893
51733,0.5051167111674995
51734,0.8500061134904269
51735,0.3302436669885062
51736,0.29978768996432603
51737,0.2457420868312968
51738,0.6507749778353941
51739,0.8115029592862248
51740,0.4459580459691446
51741,0.20272832939515223
51742,0.8658256545679818
51743,0.8014083311212596
51744,0.08688892182359338
51745,0.8488185497643326
51746,0.4146196484223172
51747,0.08633390948414627
51748,0.15099952546413992
51749,0.11544985675855296
51750,0.7332349918271075
51751,0.009062071408305181
51752,0.6892843875959099
51753,0.7076955436099903
51754,0.7495908799049829
51755,0.03785751379137315
51756,0.08142791862139664
51757,0.4920224339854097
51758,0.16343407046841046
51759,0.7392431670557021
51760,0.6555917714211792
51761,0.717913936296981
51762,0.7857522324131181
51763,0.7467760462043195
51764,0.260243987435887
51765,0.3211779236990345
51766,0.5195125247491135
51767,0.7688075709779721
51768,0.33584079943102096
51769,0.27574044099307016
51770,0.1875527070192465
51771,0.3129269651236183
51772,0.8503202691826461
51773,0.3189166487239641
51774,0.7163252149128526
51775,0.20462787366230342
51776,0.10032901522048776
51777,0.3097555568353044
51778,0.1682446964332869
51779,0.7215876289882696
51780,0.8638487991520946
51781,0.6211080749034074
51782,0.1386650846399468
51783,0.6231648349332435
51784,0.2871137624215687
51785,0.4039627984846859
51786,0.3711286943358525
51787,0.2690367851999374
51788,0.6164626963053063
51789,0.668811815392893
51790,0.2083351640117225
51791,0.6724338587367534
51792,0.006022435142856247
51793,0.7645562897574252
51794,0.08606491809361037
51795,0.23316756640499792
51796,0.13322195249707372
51797,0.4962242805423359
51798,0.7158251389028712
51799,0.7235041423936295
51800,0.2795333183771762
51801,0.06446375353969233
51802,0.5790114672379564
51803,0.7326199903956964
51804,0.18566315126320845
51805,0.23118285268232602
51806,0.679314616858661
51807,0.219010738815341
51808,0.18310549453875394
51809,0.2662761512989462
51810,0.32364453879526633
51811,0.2344883553045692
51812,0.5062671241018167
51813,0.8603345719944963
51814,0.7825312076303395
51815,0.13237448956517672
51816,0.2267745248219599
51817,0.6238481290185636
51818,0.012717781085419398
51819,0.7315252131421244
51820,0.6881117814492187
51821,0.7010593095721056
51822,0.23486977246172677
51823,0.38137365518735467
51824,0.025114843742179222
51825,0.750294321165608
51826,0.7776104461133073
51827,0.23501139836301038
51828,0.08511911061998292
51829,0.6843872874224771
51830,0.008618107130930317
51831,0.14953175777480335
51832,0.22837798692495198
51833,0.7948130109800869
51834,0.3685555789541055
51835,0.24605045600808512
51836,0.27990645466225356
51837,0.05728527809074459
51838,0.3322798395418787
51839,0.48746001236862657
51840,0.6730869923329795
51841,0.731533174110294
51842,0.09202227594833039
51843,0.7302704688128521
51844,0.8133455444764948
51845,0.06941361015378537
51846,0.3586056937104822
51847,0.2331417228426168
51848,0.8247029918947971
51849,0.3973371631189455
51850,0.13273781197903703
51851,0.578255397375998
51852,0.015512238235081681
51853,0.8688757983162506
51854,0.19948377506248352
51855,0.18979270614738586
51856,0.6590495605771095
51857,0.08752075690834654
51858,0.8755285957405956
51859,0.15525594720113697
51860,0.6987935812563943
51861,0.16732246141910043
51862,0.697466197336417
51863,0.29965119961844067
51864,0.7878617582759105
51865,0.24895668421775854
51866,0.7167225800013041
51867,0.48051496647718134
51868,0.6302417083202115
51869,0.05905497848830381
51870,0.21319248012788045
51871,0.16865878571919368
51872,0.747258717228954
51873,0.33426355560612
51874,0.17142211482943215
51875,0.784558582813368
51876,0.25636867392187884
51877,0.7190537690936473
51878,0.45011180122389066
51879,0.5386337446267718
51880,0.2719634402403343
51881,0.8380140349158764
51882,0.6953776142022846
51883,0.23455829492104563
51884,0.5297489187320646
51885,0.2939419760036479
51886,0.23796695219046282
51887,0.1296262585567469
51888,0.8501589830793868
51889,0.5387340034149483
51890,0.8557474586501886
51891,0.575758099226698
51892,0.3873605619189311
51893,0.1347034717843431
51894,0.8675746487173015
51895,0.437512414122136
51896,0.3233626114141956
51897,0.5865749942476146
51898,0.18584464458585168
51899,0.16563026754289417
51900,0.3706541158093904
51901,0.17539160932576034
51902,0.1294424158945452
51903,0.7724509241233865
51904,0.20383965248330263
51905,0.8639013845617226
51906,0.30524757685457915
51907,0.17712777656822504
51908,0.6866747306817483
51909,0.1793569948258375
51910,0.6648327626990108
51911,0.08675988889586586
51912,0.049222595073404575
51913,0.13673961726965592
51914,0.0959084316825863
51915,0.5311094210370392
51916,0.06865816358605059
51917,0.5945856910626424
51918,0.11628550764223292
51919,0.2855328893373894
51920,0.7552202954280323
51921,0.2258971966987266
51922,0.03702082867203369
51923,0.15546035670198502
51924,0.11126448470819973
51925,0.3033230017212567
51926,0.2913291169008893
51927,0.7550110543393701
51928,0.5652003293811305
51929,0.6096238858945421
51930,0.4469314138067556
51931,0.6589980373103591
51932,0.8281840843168105
51933,0.13950581192397235
51934,0.6797261335936251
51935,0.21041960116192782
51936,0.48159062696358035
51937,0.5560006941590468
51938,0.2775362894913952
51939,0.8045970861966759
51940,0.5889376722535175
51941,0.207689755431129
51942,0.8514699022851164
51943,0.18576303902033386
51944,0.5392456126274318
51945,0.5788472357724206
51946,0.015688944364605047
51947,0.8616703937048048
51948,0.7656744245210619
51949,0.4779650456544451
51950,0.007384920374863265
51951,0.651474161199153
51952,0.324223629435685
51953,0.7731898723515344
51954,0.6044742524894368
51955,0.5102246175832117
51956,0.7939876916180003
51957,0.6581402326666096
51958,0.6862586416819295
51959,0.5273910616414657
51960,0.00892880751297195
51961,0.4581667705933696
51962,0.8921903322418991
51963,0.09280342736165512
51964,0.31118525041095274
51965,0.03880497907987922
51966,0.6824551592733807
51967,0.342736045137941
51968,0.6554698225685337
51969,0.6680180219296321
51970,0.24840584844281674
51971,0.20535229297434232
51972,0.7925578035648905
51973,0.3715494791834111
51974,0.7305329871611028
51975,0.22067562823051853
51976,0.17035637489370148
51977,0.14721836316729614
51978,0.7498830129032581
51979,0.7716621208649912
51980,0.7082224186010514
51981,0.5935432943966225
51982,0.26668365999805843
51983,0.8507154804784365
51984,0.19742381540695148
51985,0.017357935768048848
51986,0.30512846993875287
51987,0.1334146004313703
51988,0.7803478966153717
51989,0.11139265682159429
51990,0.28011763006937096
51991,0.2976126708013631
51992,0.5288055192204669
51993,0.8469382093976154
51994,0.16206628570634884
51995,0.7161333589409226
51996,0.433369647801242
51997,0.7590423480394151
51998,0.06071968352887937
51999,0.17072119837266703
52000,0.1613890365841153
52001,0.07859680799803162
52002,0.7099210998592971
52003,0.7173814471842871
52004,0.6184557458111244
52005,0.7903705070317562
52006,0.5494212491349297
52007,0.28569541336475246
52008,0.07403567969332678
52009,0.6732545866382207
52010,0.33456944543127415
52011,0.6755361433600877
52012,0.8240036092145957
52013,0.6166945426943871
52014,0.04909628583719748
52015,0.0747663006783348
52016,0.6929798418798966
52017,0.11025402372589563
52018,0.7265733279121206
52019,0.10367270315487119
52020,0.6246689858203878
52021,0.292808444459531
52022,0.6463820552207544
52023,0.04525643628006154
52024,0.5041713042859124
52025,0.23832046174066843
52026,0.6849666432647926
52027,0.1456143561874161
52028,0.7838169298112917
52029,0.7033271037634454
52030,0.5082005887540881
52031,0.1599533290121512
52032,0.5265850192827468
52033,0.6144778031005403
52034,0.5526525836440789
52035,0.7939523555255599
52036,0.5681944723520372
52037,0.22112078655849915
52038,0.020016993821236995
52039,0.4254387210424235
52040,0.27194871523835407
52041,0.6631054668734732
52042,0.7102986026158566
52043,0.0718648642724362
52044,0.758090498785329
52045,0.8110870218354224
52046,0.8177061725198572
52047,0.5345419025911324
52048,0.550390158012359
52049,0.4109896721367482
52050,0.6808795916245155
52051,0.5871443142774041
52052,0.3757625036489211
52053,0.06201760579074756
